pair,config,channel,plan_key,plan_label,assignment,ss_prod_hours,saving_abs,saving_pct,is_baseline,is_best
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_popularity_norsl,Uni|Rank_popularity|noRSL,Rank_popularity,6251431.7487814985,41379.50448565278,0.6575678630781917,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_labor_norsl,Uni|Rank_labor|noRSL,Rank_labor,6133721.22462644,159090.02864071168,2.528123317827371,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_cartlabor_norsl,Uni|Rank_cartlabor|noRSL,Rank_cartlabor,6133961.0967937,158850.1564734513,2.5243114735243046,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_minlabor_norsl,Uni|Rank_minlabor|noRSL,Rank_minlabor,6147441.86114576,145369.39212139137,2.310086641259379,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_maxlabor_norsl,Uni|Rank_maxlabor|noRSL,Rank_maxlabor,6485945.916740197,-193134.66347304545,-3.0691316758113834,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_map_norsl,Uni|Map|noRSL,Map,6156999.875962401,135811.3773047505,2.1581988055694326,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_map_rank_norsl,Uni|Map_rank|noRSL,Map_rank,6158945.100608307,133866.15265884437,2.127286951270669,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_cluster_map_norsl,Uni|CluMap|noRSL,CluMap,6166668.3748804,126142.87838675175,2.004555250584703,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_cluster_map_rank_norsl,Uni|CluMapRk|noRSL,CluMapRk,6185781.678417775,107029.57484937645,1.7008229000005044,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_tmin_norsl,Uni|TripMin|noRSL,TripMin,6255001.129884598,37810.12338255346,0.6008462968426536,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_tmax_norsl,Uni|TripMax|noRSL,TripMax,6340418.010320624,-47606.75705347303,-0.7565260602525807,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_cmax_norsl,Uni|MaxClu|noRSL,MaxClu,6267507.42420996,25303.8290571915,0.40210691277374727,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_cmin_norsl,Uni|MinClu|noRSL,MinClu,6278895.410683006,13915.842584145255,0.22113872519091238,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_comp_norsl,Uni|Compact|noRSL,Compact,6286536.09216117,6275.161105981097,0.09971951888312412,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_expn_norsl,Uni|Expand|noRSL,Expand,6299940.778201306,-7129.524934154935,-0.11329634160651764,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_fifo_norsl,Opt|FIFO|noRSL,FIFO,6292811.253267151,0.0,0.0,False,False
