strategy,label,color,total_production_time,production_time_per_item,mean_completion_rate,mean_queue_depth,max_queue_depth,mean_in_transit,mean_reorder_placements,mean_batch_prod_hours
opt_rank_maxlabor_norsl,Opt|Rank_maxlabor|noRSL,#625bd9,467617815.13889855,184.16690302575898,0.08472631664868059,22.48,90.0,0.0,11235.92,1.7319178338477725
opt_map_norsl,Opt|Map|noRSL,#795bd9,442367892.6980153,174.43013029899166,0.08907721144637905,21.96,84.0,0.0,11227.04,1.6383996025852416
opt_map_rank_norsl,Opt|Map_rank|noRSL,#8f5bd9,442599210.16333354,174.5064094210499,0.08967264681278349,19.08,78.0,0.0,11228.066666666668,1.6392563339382724
opt_cluster_map_norsl,Opt|CluMap|noRSL,#a55bd9,443336461.25865495,174.52604163111738,0.072410137119615,24.213333333333335,81.0,0.0,11242.52,1.6419868935505737
opt_cluster_map_rank_norsl,Opt|CluMapRk|noRSL,#bb5bd9,445300945.41630405,175.31526381930718,0.06935603383729352,22.733333333333334,79.0,0.0,11240.76,1.649262760801126
opt_tmin_norsl,Opt|TripMin|noRSL,#d15bd9,450239419.76710457,177.60258284881021,0.08770705476604043,25.653333333333332,84.0,0.0,11225.6,1.6675534065448316
opt_tmax_norsl,Opt|TripMax|noRSL,#d95bca,456788530.37882274,180.1115041142486,0.08695855164942014,21.973333333333333,83.0,0.0,11227.84,1.6918093717734177
opt_cmax_norsl,Opt|MaxClu|noRSL,#d95bb4,451322326.1828686,178.06915440190133,0.06859632738155257,37.89333333333333,124.0,0.0,11221.72,1.6715641710476616
opt_cmin_norsl,Opt|MinClu|noRSL,#d95b9e,451929106.8970263,177.98770152176823,0.08828250837825313,37.89333333333333,124.0,0.0,11236.48,1.6738115070260233
opt_comp_norsl,Opt|Compact|noRSL,#d95b87,452659989.8193743,178.1653174785015,0.0643154603743663,26.08,92.0,0.0,11243.493333333334,1.6765184808124975
opt_expn_norsl,Opt|Expand|noRSL,#d95b71,453427956.41629636,178.53849087036926,0.08829182597538784,25.933333333333334,82.0,0.0,11241.853333333333,1.6793628015418385
