cell,scheduler,pair,pickcfg,channel,arm,initial,assignment,labor_hours,batch_hours,thr_items_hr,thr_task_items_hr,labor_saved,items,n_batches
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_labor_norsl,uni,rank_labor,102.44369763226054,6.674137736483536,301037.19847113424,19510.28430747071,0.4934462836650795,2018454,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_maxlabor_norsl,opt,rank_maxlabor,129.89320726471237,5.830277936583334,436118.3629605864,19649.266728782077,-4.060161336059679,2539154,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_maxlabor_norsl,opt,rank_maxlabor,107.92025289637444,4.930101790683973,405769.84593791806,18595.590218984595,-5.005645348468661,2023042,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_maxlabor_norsl,uni,rank_maxlabor,129.49481484370003,5.810232645463016,436941.9090492691,19673.11466179606,-3.6617689150473325,2538981,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_maxlabor_norsl,uni,rank_maxlabor,107.50824483610992,4.900720121599254,407633.15879653156,18618.25476019437,-4.59363728820415,2022549,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_maxlabor_norsl,opt,rank_maxlabor,129.89383753858294,8.409698847742028,303246.5876541774,19649.809659655188,-4.037942175354601,2539098,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_maxlabor_norsl,opt,rank_maxlabor,107.90497402414422,7.026573764495666,288059.0064410823,18594.807738696636,-4.967830108218607,2022925,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_maxlabor_norsl,uni,rank_maxlabor,129.50032464340816,8.353197246570387,303972.1593066034,19673.220159897268,-3.6444292801798213,2539118,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_maxlabor_norsl,uni,rank_maxlabor,107.51154729740058,6.989701046960056,287221.38312724757,18613.811307935353,-4.574403381474966,2022162,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_minlabor_norsl,opt,rank_minlabor,122.8012553363355,6.019131757793247,425554.8099226069,20777.020185634497,3.0317905923171935,2539767,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_minlabor_norsl,opt,rank_minlabor,102.54355740798286,4.99962769554938,410942.632919678,19498.805517569243,0.37105013992291447,2023313,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_minlabor_norsl,uni,rank_minlabor,123.04954725808072,5.801531236390664,433224.03071691986,20757.141357566983,2.783498670571973,2539303,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_minlabor_norsl,uni,rank_minlabor,102.77481215415868,4.785025875349358,415513.7670647445,19485.163506343335,0.13979539374709304,2022542,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_minlabor_norsl,opt,rank_minlabor,122.80014198131052,9.500790564577496,267768.4009272138,20777.819921590286,3.0557533819178246,2539931,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_minlabor_norsl,opt,rank_minlabor,102.50925706408557,7.76295802859658,262232.36809299525,19504.72473223465,0.42788685184004294,2023006,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_minlabor_norsl,uni,rank_minlabor,123.04625143825996,9.240347572771892,271223.83340921125,20758.62891373853,2.809643924968384,2539535,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_minlabor_norsl,uni,rank_minlabor,102.7823838896548,7.479033639778097,265723.39114817895,19482.441807411116,0.15476002627082153,2022841,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_popularity_norsl,opt,rank_popularity,124.91241880084551,5.533126189528751,459353.8364325559,20391.622278600786,0.9206271278071796,2535859,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_popularity_norsl,opt,rank_popularity,104.26698126465635,4.720326908472033,423212.1819790823,19252.840365172564,-1.3523737167505772,2026331,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_popularity_norsl,uni,rank_popularity,124.98066033543593,5.534249743462819,459459.804682075,20381.385510456726,0.8523855932167663,2536029,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_popularity_norsl,uni,rank_popularity,104.30480168096113,4.713739212073623,424947.4798267295,19270.004813320636,-1.3901941330553598,2027250,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_popularity_norsl,opt,rank_popularity,124.9197738367747,8.057235126416,315738.8208919874,20391.777547870424,0.9361215264536469,2535992,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_popularity_norsl,opt,rank_popularity,104.21286229073833,6.732746577617633,298329.9647979066,19265.619580475024,-1.2757183748127119,2026372,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_popularity_norsl,uni,rank_popularity,124.96855289580472,8.104411999047102,314294.12185321236,20385.99016664316,0.8873424674236219,2536000,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_popularity_norsl,uni,rank_popularity,104.32409597882176,6.781116231139884,297024.63226354355,19260.43786224622,-1.3869520628961425,2026933,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_random_norsl,opt,rank_random,125.10421786063698,5.575967711621448,455259.7736489943,20344.26826510387,0.7288280680157158,2535069,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_random_norsl,opt,rank_random,103.31944480393514,4.749631734011236,398886.1754024298,18455.80850757174,-0.40483725602936715,1949008,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_random_norsl,uni,rank_random,125.15900152821773,5.571209308646266,455516.61247257085,20342.942088508822,0.6740444004349655,2534955,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_random_norsl,uni,rank_random,103.35645015705036,4.743168249521654,399955.63354392495,18471.318612094332,-0.4418426091445866,1949615,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_random_norsl,opt,rank_random,125.1108734123473,8.103779942817903,315319.7209118659,20340.1860268509,0.7450219508810392,2535009,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_rank_random_norsl,opt,rank_random,103.32584186905179,6.797602025965579,280878.9597429552,18457.809543565163,-0.3886979531261687,1948950,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_rank_random_norsl,uni,rank_random,125.15667505329283,8.104190398764526,314195.9620225487,20344.65553740209,0.6992203099355123,2534973,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_rank_random_norsl,uni,rank_random,103.37709550669571,6.762375301431672,283140.07209452306,18467.312284719144,-0.43995159077009305,1949652,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_tmax_norsl,opt,tmax,126.88071252329391,5.6558904071202605,449655.9980949779,20091.119061607566,-1.047666594641214,2536246,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_tmax_norsl,opt,tmax,104.32884254842293,4.752332472817802,401323.0469123893,18346.132603727598,-1.4142350005171522,1951390,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_tmax_norsl,uni,tmax,126.75356761951163,5.641901914394328,450266.812510228,20095.295173769362,-0.9205216908589335,2535911,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_tmax_norsl,uni,tmax,104.21438359416561,4.741506998836853,401407.960066459,18346.28471926315,-1.2997760462598364,1951017,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_tmax_norsl,opt,tmax,126.88570288300635,8.187041786795165,312151.54563872586,20088.664015805654,-1.0298075197780037,2536143,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_tmax_norsl,opt,tmax,104.25803154971645,6.86531821123056,281131.4335430614,18358.045748254677,-1.3208876337908322,1950962,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_tmax_norsl,uni,tmax,126.735177214195,8.127640635175617,312923.74303080066,20098.858685094663,-0.8792818509666631,2536011,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_tmax_norsl,uni,tmax,104.17253143773372,6.782550392913344,282821.75918152236,18343.463197945308,-1.2353875218081072,1950270,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_tmin_norsl,opt,tmin,125.05098699419757,5.566686061935659,456173.9224389327,20353.53852631679,0.7820589344551223,2534972,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_tmin_norsl,opt,tmin,103.3071902843234,4.69946381998326,404122.51547495427,18458.36138866783,-0.39258273641762287,1948812,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_tmin_norsl,uni,tmin,125.07146545323852,5.569543980606822,455805.25549981865,20355.0210017745,0.7615804754141777,2534890,75
k1_off_lpt,lpt,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_tmin_norsl,uni,tmin,103.35751966055635,4.6854845779877135,405018.2611945692,18456.166051870165,-0.44291211265057484,1948834,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_tmin_norsl,opt,tmin,125.06650549086238,8.08815527677155,314860.63267420005,20350.78150645015,0.7893898723659589,2535095,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,opt_tmin_norsl,opt,tmin,103.28422024050583,6.752211421809183,284165.4092024572,18462.480295023084,-0.34707632458021465,1948694,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_tmin_norsl,uni,tmin,125.08808888117544,8.060487168219039,315920.21794624656,20353.48052985602,0.7678064820529045,2535045,75
k1_off_rr,round_robin,mixed_20260816_131535__mixed_realistic_bell_ltrand0-5,store,store,uni_tmin_norsl,uni,tmin,103.33288848039997,6.757858852970613,283751.9023597877,18454.706758523993,-0.3957445644743558,1948150,75
