pair,config,channel,plan_key,plan_label,assignment,ss_prod_hours,saving_abs,saving_pct,is_baseline,is_best
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_cluster_map_norsl,Uni|CluMap|noRSL,CluMap,6164633.570432585,128104.47785975877,2.0357510018158536,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_cluster_map_rank_norsl,Uni|CluMapRk|noRSL,CluMapRk,6188002.689412659,104735.35887968447,1.6643845346161585,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_tmin_norsl,Uni|TripMin|noRSL,TripMin,6256243.188525146,36494.85976719763,0.5799519936651617,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_tmax_norsl,Uni|TripMax|noRSL,TripMax,6339316.066172279,-46578.01787993591,-0.7401868236446894,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_cmax_norsl,Uni|MaxClu|noRSL,MaxClu,6268222.638025851,24515.410266492516,0.38958256451093254,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_cmin_norsl,Uni|MinClu|noRSL,MinClu,6278060.061202582,14677.987089761533,0.2332527903929624,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_comp_norsl,Uni|Compact|noRSL,Compact,6286675.158649388,6062.889642955735,0.09634740229813027,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,uni_expn_norsl,Uni|Expand|noRSL,Expand,6299815.727872472,-7077.679580128752,-0.11247376779094462,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_fifo_norsl,Opt|FIFO|noRSL,FIFO,6292738.0482923435,0.0,0.0,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_random_norsl,Opt|Rank_random|noRSL,Rank_random,6260700.000642751,32038.04764959216,0.5091273052163089,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_popularity_norsl,Opt|Rank_popularity|noRSL,Rank_popularity,6249455.441360358,43282.606931985356,0.6878183487032474,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_labor_norsl,Opt|Rank_labor|noRSL,Rank_labor,6127019.269035789,165718.77925655432,2.633492415936896,False,True
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_cartlabor_norsl,Opt|Rank_cartlabor|noRSL,Rank_cartlabor,6127777.49942233,164960.5488700131,2.621443123868446,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_minlabor_norsl,Opt|Rank_minlabor|noRSL,Rank_minlabor,6142556.349254462,150181.69903788157,2.3865874899819848,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_rank_maxlabor_norsl,Opt|Rank_maxlabor|noRSL,Rank_maxlabor,6494041.885381468,-201303.83708912414,-3.198986443488647,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_map_norsl,Opt|Map|noRSL,Map,6147794.14511395,144943.90317839384,2.30335192830293,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_map_rank_norsl,Opt|Map_rank|noRSL,Map_rank,6150485.834868941,142252.21342340205,2.260577388280209,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_cluster_map_norsl,Opt|CluMap|noRSL,CluMap,6152216.600889935,140521.44740240835,2.2330732079423132,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_cluster_map_rank_norsl,Opt|CluMapRk|noRSL,CluMapRk,6183524.353909571,109213.69438277278,1.7355512583653476,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_tmin_norsl,Opt|TripMin|noRSL,TripMin,6257216.012121106,35522.03617123794,0.5644925293033218,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_tmax_norsl,Opt|TripMax|noRSL,TripMax,6342141.498224162,-49403.44993181806,-0.7850867071325915,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_cmax_norsl,Opt|MaxClu|noRSL,MaxClu,6271570.296245944,21167.75204639975,0.3363838107347251,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_cmin_norsl,Opt|MinClu|noRSL,MinClu,6282426.32601872,10311.72227362357,0.16386701932431236,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_comp_norsl,Opt|Compact|noRSL,Compact,6287812.172323322,4925.875969021581,0.07827873862250334,False,False
mixed_20260816_131535__mixed_realistic_bell_lt0,store,store,opt_expn_norsl,Opt|Expand|noRSL,Expand,6299312.910944151,-6574.862651807256,-0.1044833362099265,False,False
